$ 	 $ 1800 Stolen room Sofitel New York Thanksgiving weekend ... hotel security & amp ; NYPD make report & amp ; said & quot ; likely & quot ; inside job & quot ; & amp ; good luck try recover loss & quot ; ... ' ve contact hotel manager say & quot ; deal NYPD never contact neither hotel regard steal $ ... responsible ! & quot ; ... would assume call 4 star luxury hotel would hire license / bond professional housecleaning / staff work apparently ! ... warn everyone stay hotel ... overrate ... booked & quot ; luxury king & quot ; room upon arrival give small standard room queen bed claim overbooke ... complain 20 minute , apathetic staff faux french accent major attitude finally agree comp us breakfast ... unbelievable ! ! ! definitely bad hotel stay ' ve ever encounter New York . frequently travel worldwide business & amp ; pleasure & amp ; never rob hotel room & amp ; treat poorly ... stay away hotel ! ! ! 
 steal money horrible customer service 	 book luxury king room check hotel give room key . notice room queen room call front desk make sure , say yes , queen room sell would comp we breakfast next day would also upgrade we junior suite king room last two night . think fair enough accept . next day someone move luggage new room everything go great . hotel seem little date , run kind way . 's great area like near Times Square . pet friendly dog we . end story would wonderful one , not . we gather thing check hotel partner notice money steal shaving kit . couple thousand dollar . immediately call hotel security insist call NYPD . indication room break clearly hotel employee . also , cash leave trip still full day NY . manager nothing let we keep room leave flight . top check person behind front desk try charge we breakfast say compe we . , would think suppose luxury hotel would note reservation state happen we would acknowledge plight , alas , , ask see manager still not acknowledge happen . call general manager , Florian Shutz , essence tell nothing could would help we take responsibility employee . guy would good testify Congress good give straight answer . either hotel thief work , hotel burgle guy / girl get room without key bust door . 
 Problem Solved ... 	 stay Sofitel New York November 25th - 30th time US Thanksgiving . first let say stay Sofitel Miami London - impress we review website Sofitel New York encourage we stay New York . stay New York numerous time far good value money . stay W midtown last time pay almost double bathroom could close door sit toilet - happy size quality hotel room . great location wonderful room . nice restaurant GREAT gym . staff wonderful one exception . story . I pay two room - junoir suite king room side side travel 5 yr old , mom sister law celebrate mom 's bday . plan put daughter sofa bed suite , mom king bed sister law king room . check breeze midnight , go pull sofa bed night find sofa fact sofa bed . call front desk tell yes , guarantee sofa bed , would figuure something night move we morning . 1 am finally go downstairs get answer go deal problem . front desk clerk clearly know ( discover rollaway bed entire hotel ) try good . evening manager saunter tell mom would sleep curl couch blanket alternative - quickly reply mom 60 year old would sleep curl couch - would find another room night sort morning - could displeased give we room night - sourly without apology . total JERK someone deal public . mom go bed new room fine - felt would resolve everything . morning amazing day manager approach us - apologetic clearly embarasse dealt night suggest mom take complementary room entire length stay . surprised shock - think one we would sleep rollaway entire 5 night - also send cake mom wish happy 60th chocolate we inconvenience . tell EVERYONE feel hospitality industry - make people unbelievable experience remembering - always recommend Sofitel young man action . already lovely hotel , go way make UNBELIEVABLE hotel great , great experience we . hope General Manager read comment promote guy understand business - already plan trip involve another Sofitel . come back 1000 time business . way go sofitel make guest know want ! ! 
 Sofitel -- Great NYC Family Getaway Hotel 	 Thanksgiving family vacation ( include 6 adult 9 child ( age 1 - 11 year ) make even enjoyable warm welcome receive Sofitel . staff could not friendly helpul . room good sized , clean , well appoint , comfortable . little touch like separate shower bath tub , small box chocolate , turn service lovely classical music Bose speaker appreciate even young member family . kudo make Sofitel lovely , elegant oasis midst hectic mid - town Manhattan . PS -- -great location many tourist & quot ; hot spot ! & quot ; 
 recommend 	 stay four night hotel nice especially big city location . ideally situate . get breakfast include bonus work expensive nice hotel . staff friendly helpful . 
 live expectation 	 Room - Hotwire 4 star rating well deserve sofitel.-staff fast , efficiant curdious.-decor edge opulant.-fridge deliver room extra charge.-prepriotory bed ensemble amazing ! -As high end hotel , pay use phone internet.-only 1 minor issue find work ice machine.-unbelievably quiet , hear 1 siren room . location-15 minute walk north Central park-15 minute walk south Penn station / empire state building-2 minute walk times square / broadway-5 minute walk Rockefeller centre / Saks fifthe ave-2 minute walk near subway station- $ 60 cab Newark airport $ 40 cab JFK ( take public transit ) -close many well review restaurant DB Bistro Moderne , Bubba Gump Shrimp Co . 
 perfect comfiest bed ever ! 	 arrive back three night stay Sofitel really fault . location great , short walk Times Square ten minute walk shop 5th Avenue Abercrombie Fitch , Bloomingdales , Tiffany ' etc etc well lovely Central Park . room 2017 , view Empire State Building Chrysler Building . room lovely , bed comfiest ever sleep room bathroom immaculate . room also quiet . staff attentive , friendly ball . breakfast include rate find Red Flame Diner door perfect feed start day . would hesitate recommend hotel back NYC would certainly stay . 
 right . 	 stay three night week ago partner friend love hotel . ask room next door high floor . request meet room , 2114 perfect . noise whatsoever one comfortable bed ever sleep . bathroom wonderful amazing shower good part bath . relax bath end day New York wonderful . towel plentiful check replace daily housekeeping perfect . every evening bed turn fresh bottled water leave bed . cocktail bar every evening go superb . whoever behind bar charm helpful staff encounter . not eat restaurant seem busy weekend . husband use gym twice impressed . hotel real 1930 's feel , romantic great lobby fire seem lit time . would definately go back would recommend friend . time , not see child . however , kid old enough go New York we would not hesitate stay . 
 nothing good 	 one hotel confirm high storey room u book it.very good smile service.location perfect . 
 good service could friendlier 	 good stay great location . feel staff could polite esp pay much . room nice not notice excess noise other complain . 
 fantastic location ! 	 return long weekend NY . first visit NY really please stay Sofitel . location fantastic , 5th 6th Avenue , short stroll Time Square . girlie shopping break , book twin room . room reasonable size bed really comfortable . bathroom nice . complaint whatsoever . iron / iron board room good hairdryer . tea / coffee make facility , maybe be british thing . anyway , find Starbucks nearby 5th Ave early coffee ! complimentary evian water room . we not eat drink hotel , restaurant seem popular large group people . the staff helpful . leave luggage hotel check return 6 hour later , able weigh case make sure not 23 kg limit ! 3 computer little room lobby free internet printer . never problem availability . wi - fi room , charge . the hotel not cheap . fact not think would able stay twin room expensive basic double , find good deal Expedia save £ 250 compare price booking flight hotel separately . good time go - Thanksgiving sale start ! ! would recommend hotel anyone want bit luxury central , quiet location . 
 May 12 2008 	 absolutely brilliant 	 pure luxury middle New York . stay suite 622 . suite big living room , beautiful bedding , 2 plasma screen , full dressing room high quality fitting throughout . room make feel like royalty . dine excellent breakfast - coffee spot , food wonderfully prepare service timely friendly . location perfect usual suspect New York . gym well equip private . concierge knowledgeable , accommodate extremely helpful . could think well place stay . 
 May 2 2008 	 highly recommend hotel 	 stay 9 night wonderful hotel base review site . bottom line great hotel would stay . one issue small one could hear door close room door room . quite often sound like somebody come room actually somebody else close opening door . other : * clean . definitely 4 + star equivalent AU standard * staff excellent , friendly nice time * location brilliant . spend 9 day Manhattan walk several kms everyday see many hotel go back hotel every night happy stay . one thing glad location . literally near everything include 5th Ave , Grand central station , Times square , etc etc . talk couple hundred meter away spot . subway interesting safe however could catch cab hotel Greenwhich Village $ 10 financial district much . also next door NY yacht club people may remember HQ America 's cup . couple nice restaurant next door also diner couple door would sometimes get takeaway crash room . upgrade 27th floor ( 29 floor ) great view Chrysler Building 24/7 . lastly not sure whether get breakfast glad not food NY unbelievable much within walking distance hotel . would quite often go around corner 5th Ave Barnes & amp ; noble bookshop breakfast overlook 5th Ave starbuck 2nd 3rd floor . 
 Apr 30 2008 	 amazing hotel - great location ... 	 amazing stay three night . give free upgrade lovely room 23rd floor . window could see Chrysler building Empire State . location perfect - 200 yard Times Square fifth avenue . staff everything could wish . lovely hotel , great room wonderful location - could not well ! tip - cheap filling breakfast try Red Flame diner next door . 
 Apr 29 2008 	 Good Location Helpful Staff 	 reserve room Priceline.com . little nervous , never stay Manhattan unsure expect detail parking , check - in etc . soon hotel accept offer call hotel . fantastic ! allow request king bed non - smoking room ( experience priceline frequently problem ) . sofitel accommodate . also give accurate information check - in parking . room well appoint clean . location nice , block Times Square . thing suprise hall lobby extremely hot humid . staff- extremely friendly helpful entire stay . would definetly stay ! 
 Apr 29 2008 	 romantic GetAway 	 great romanitic getway Wife . close everything room service food divine . highly recommend couple want romotic getaway . 
 Apr 29 2008 	 good location excellent hotel ! 	 stay 2 night April 08 . somewhat mess check - in ( room ready ) , immediately offer upgrade executive suite next night ( nice ! ) . staff extremely helpful way . room nice , bed simply incredible . location good Manhattan - 5 - 10 min walk Times Square , Rockefeller Center Penn Station . 
 Apr 28 2008 	 Great Location moderate hotel 	 stay Hotel Sofitel 5 day start 4/23 . front desk give we nice corner room 2 oversized twin bed travel friend . first thing notice rather warm temperature room cool . hour call maintenance nice gentleman came remove extremely filthy air filer replace . still sweat night long 78 degree . try remove heavy comforter realize top sheet gross idea share comforter 1000 people . morning contact front desk manager return hotel later afternoon A / c work fine top sheet put bed . also go put robe previous person hair , put hallway ... hotel reek popourri hallway seem air condition . nice bar location great Algonquin Iroques row . fabulous resturant Killari right street , food good eat twice . fresh grill fish , wonderful beet walnut salad . hip Morgan Hotel Bar right across street . walk Saks Fifth Avenue easily . staff especially Brook concerierge wonderful could not accomodate , say would sum experience okay business hotel lot european stay . would probably stay . 
 Apr 24 2008 	 Pleasant Stay 	 stay hotel short sightseeing trip . pleasant stay , nothing complain . room little small side , expect New York . bed comfortable , room clean tastefully decorate air conditioning . hotel location perfect - fourth fifth avenue street several hotel feel safe . couple block away Times Square one direction Grand Central Station , perfect location sight seeing . concierge friendly big help book ticket , taxi flag we , give we general information find useful . would stay . 
 Apr 23 2008 	 amazing hotel fantastic location 	 girlfriend stay Sofitel late Jan 2008.it extra special weekend away plan propose girlfriend . have phone ahead Sofitel upgrade we suite extra charge ... result ! hotel amazing . great room , staff ( v. knowledgeable concierge ) want central NYC beat location . be slap bang middle everything . I would thorougly recommend hotel anyone hit New York first time . make weekend effortless . over weekend girlfriend turn fiancé ! ! ! 
 Apr 22 2008 	 perfect 	 get back trip computer stuff sister live state forever say check tripadvisor booking read review hotel thank sister people put coment site hotel great spot 2 block east times sq next grand central 1block east radio city 3 block north madison sq macey 10 south central park 13 north .hotel & quot ; self 1 good stay eat dear food drink service great though red flame dinner 200 yard hotel great breakfast st andrews scottish bar 250 yard great food steak , sea food well worth visit . city great spend fair bit time state past great thank sofitel 
 Apr 22 2008 	 not even get past reservation 	 call Sofitel 3 night stay May - reservation helpful room book - ask cc guarantee room give number . couple day later check bank account find light nearly £ 400.i call back Sofitel explain authorise hold guarantee deposit time mention . furthermore special celebration husband would settle bill , hold card account . I meet must call central reservation - not - apparently must redirect call centre - difference make - ask guarantee card deposit card . I cancel room really object people charge card authorise . money refund back onto card due charge exchange rate still £ 17 light transaction not authorise . thank sofitel fantastic 30th birthday present ! 
 Apr 21 2008 	 Best Hotel NYC 	 stay 3 night enjoy every night hotel . staff good . early check - in amazed room available we . knowledge staff thing ! room clean well maintain ! great maid service . we eat hotel , even though offer great room service . busy attraction site see . they offer smoking room smoker find smell smoke see hotel . great location easy walk many place visit . 
 Apr 21 2008 	 great Comfortable stay 	 enjoy comfortable stay Sofitel , staff helpful efficient . the room lovely bathroom . first time New York sure little expensive type room , nothing complain about . the thing boyfriend make two international call phenomenal price - maybe niave much hotel call cost never think would much - beware ! ! 
 Apr 15 2008 	 Amazing 	 stay last january , say positive thing hotel . it be long time not sleep comfortable hotel room , great bed pillow ! excellent location , grat staff . 
 Apr 14 2008 	 Sofitel superb ! 	 return five night stay Sofitel honestly say find fault hotel . really good review claim . particularly appreciate free internet access lobby , cleanliness room great location , mention free drink / late check upgrade room afford Sofitel Privilege Card ( see website ) . return NYC stay Sofitel . 
 Apr 10 2008 	 fantastic 	 could fault hotel , fab location , staff service ... definitely stay 
 Apr 9 2008 	 Superb ! 	 stay en route South Africa back home British Virgin Islands , daughter age 5 mth 3 1/2 year . expereince superb ! ! ! arrive hotel 8 am morning ( 19 hour overnight flight ) amazed hotel make room available we . suite comfortable beautifully appoint . service superb cater every need bonus location hotel excellent . can not say one bad thing experience . 
 Apr 9 2008 	 5 star treatment classy hotel 	 return Sofitel Hotel , New York celebrate birthday fabulous experience . receive 5 star treatment moment arrive airport . already book car via concierge collect us airport meet us arrival . enjoy pleasant journey hotel unlike previous occasion use yellow cab ! check seamless staff come across hotel fantastic . partner phone ahead tell birthday upgrade we queen superior 27th floor - great view Chrysler building room . would never believe centre city quiet – relax experience . hour arrive , bottle champagne arrive room , nice touch especially hotel size . location hotel great get around . 5 - minute walk Times Square Theatre land 2 door away DB 's restaurant , everyone must try . food service great . need book ahead DB be always heave . eat View ( revolving restaurant Marriott Marquis ) one evening whilst experience good , food average . would bother . predinner meal Frankie Jonnies Steak House alsoi good . place full apparently year great reputation steak - worth try . also try Tavern Green Sunday brunch , nearly cancel review glad go . service excellent food good . doubt real tourist attraction city give try . the Concierge ' crew ' hotel probably well come across . could enough . even organise hair appointment fabulous salon 5th ! doormen attentive one make feel special . obviously extremely well run hotel credit management high standard range housekeeping staff way . become ill towards end stay kindly organise room could rest leave airport charge . think well truly beyond expectation really appreciate kind gesture . I would recommend hotel everyone – ' fabulous place . 
 Apr 6 2008 	 sofitel fantastic 	 stay sofitel 6 night , good hotel ever stay , absolute luxury , upgrade we king size room email week tell honeymoon , staff helpful earth , lobby bar ultra cool comfy , room beautiful large bath shower quiet , location perfect , next time new york stay , doubt ! ! ! 
 Apr 5 2008 	 wonderful ! 	 doorman concierge front desk staff , hotel lovely . room service wonderful , even 3 a.m. Albert front desk helpful nice Rene concierge . food restaurant delicious , service good . room impecably clean , bathroom . stay time , would even consider stay anywhere else . location fabulous , well . 
 Apr 3 2008 	 New York 's Sofitel Hotel -understate chic 	 hotel excellent . atmosphere chic , understate luxury , art - deco lobby ultra - comfortable guest room . latter , everything take - even nit - pick guest would able complain . bed supremely cosy all - marble bathroom highly efficient . opt queen bedroom , arrival , decide bed might little small tall husband . request twin - bed room deal courteously immediately extra charge make . Linen towel immaculate , room spotless chamber - maide completely unobtrusive . all staff provide highly professional skilled service , obsequious fawning , polite , friendly accommodating . faultless . concierge magnificent . this hotel perfectly situate quiet west 44th street , within easy walk distance Times Square , Broadway 5th Avenue also within easy walk distance Central Park , , despite tourist attraction , quietness hotel wonderful oasis return busy day . breakfast hotel expensive , decide walk yards road fabulous Red Flame Diner , breakfast sheer delight something look forward morning . this first visit New York . shall certainly visit shall certainly stay Sofitel . fact , shall certainly stay Sofitels world . quality accommodation service quite extraordinarily wonderful . 
 Apr 3 2008 	 Brilliant ! 	 hotel , close Times Square Broadway , brilliant ! book read people 's review disappoint . stay 3 night . we book one king one double . room spacious nicely decorate - lovely photography wall . room could see Empire State Building , crane head slightly , Chrysler ! bed FANTASTIC lovely soft duvet . quiet air - conditioning excellent double - glazing mean room really quiet relax . kid somewhat disappointed supply free chocolate every night turn - down service - ! evian water also complimentary . bathroom good size ( good proper shower cubicle separate tub ) spotlessly clean . unfortunately double not quite ready check not cause huge problem give king available ( able freshen embark top Empire State Building ) . staff reception pleasant ( except one rather haughty french woman ) efficient . concierge really good clearly take pride work . the breakfast expensive .... good worth every penny set we day . staff lovely - even serve two adolescent son kitte death / heavy metal clothe ! next time Manhattan ' m stay . 
 Apr 2 2008 	 simply good 	 everything hotel perfect , staff helpful , food pricey excellent . Breakfast Red Flame , hotel turn right door usually queue seat quickly food good . Maid service twice day , 2 bottle water leave every evening . there even iron board iron tuck away wardrobe . I would recommend hotel everyone hesitation , be central many sight New York offer . 
 Apr 2 2008 	 Loved Sofitel ! 	 stay Sofitel 3 night March 2008 . hotel staff front desk housekeep friendly helpful . room ( large NYC standard ) clean , tastefully decorate , bed soooo comfortable ! stay several NYC hotel like W Bryant Park , always come back Sofitel . 
 Apr 1 2008 	 comfiest bed world ! 	 return 4 day stay .. 4 girl leave husband child behind weekend shop self indulgence ! could choose well hotel . location excellent , staff fantastic ( Howard reception , first contact , great ambassador hotel ) . complimentary coffee tea morning ( something use see 5 star hotel ) . concierge make great dinner recommendation . despite 's 5 star rating , feel ' snooty ' . one day walk Tiffany bag next bin bag market treat differently ! travel New York , business pleasure , 4 time year can not believe ' ve stay .. really 10 10 .. bed amazing ... return . 
 Apr 1 2008 	 good option price 	 locate touristy area - 44th street - close attraction , reception friendly , room well appoint , service fine , nothing special everything expect luxury hotel competitive price . also nice french atmosphere . food room service ok , tv great , bathroom perfect .. look stiff luxury fashionable place , perfect choice . 
