Perfect 	 beat hotel price location . Strip , corner across Caesar Bally 's caddie corner fountians Bellagio . watch fountian room $ 60 night . hotel use Barbary Coast . 4 story tall one old strip . room update since Harrah 's take 2007 , still antique feel . casino small , three table locate front door & quot ; poker room & quot ; . Waitresses come constantly free drink casino , even cheap machine . prefer large casino luck casino , may great casino , great location great place stay . breakfast good . 
 brilliant location ... love place ! 	 plan Vegas trip year ago start sifting page page hotel review try find good place stay . look highly price option ( partner really want stay venetian , could not get good deal time visit ) . start look highly rate option , Bill 's come top , time time . check price could not believe low cost would hotel locate centre Vegas Strip , opposite Caesar 's , Bellagio , Bally 's Paris . seem good true , could not resist . Bill 's disappoint . obviously Bill 's grandeur Bellagio 's lobby , amazing show Caesar 's magnificence Paris ' ornate building , charming Parisien street half size replica Eiffel Tower . however , Bill 's step away - . room double queen sized upgrade check get Strip view - good $ 20 night could spend . overlook Bellagio 's fountain delight everytime dance variety different musical style . also great view Eiffel Tower room . room clean , regularly service . need , 40 & quot ; plus sized tv hung wall tv pay per view need ( not switch - Eiffel Tower fountain enough we ) . Bill 's famous Steakhouse restaurant ( even $ 5.99 Steak & amp ; egg deal midnight 8 am ... never get chance try , speak several people Steakhouse love ( people come big hotel Strip ) . eat Victorian Restaurant , popular - basic quick meal chinese menu top . enjoy food stroll Caesar 's see Cher concert . need taxi . coffee bar ( Seattle 's good ) open long hour - manage get much need java early start Grand Canyon - 5:30am ! Drai 's hour lounge highly recommend we Red Rock Canyon tour guide one good city ( not stamina try though ) . catch one Big Elvis show ( 300 pound Elvis impersonator ) - awesome ! later day hear guest belt Phantom Opera song Karaoke bar - amazing hard believe not professional - atmosphere electric good fun . summary - probably gather - big fan Bill 's Gamblin ' Hall & amp ; Saloon . need swimming pool and/or fitness centre walk neighbouring Flamingo hotel . stay fine hotel around world , yet fellow traveller agree would stay Bill 's next Vegas visit . way , write poor service Bill 's not know get - everyone welcome friendly . quite noisy night ( lot siren car horn night ) light sleeper need earplug . want great location great deal would definitely recommend Bill 's . 
 choose Bill 's be budget ! ! 	 stay 11/26 - 11/29 . 's deal : afford stay Bellagio Caesar 's ... . perfectly center strip absolutely beautiful inside ! however , like can not afford room $ 250 + night , definitely choose Bill 's . be beautiful , be really chill old Vegas kind charm . course , be amazing / excellent location . room partial strip view top Eiffel tower , fountain strip- cool ! not street noise ( room 138 ) not charge we extra room . big king bed , roomy , nice little vanity claim huge flat screen tv . would MUCH rather choose stay Bill 's Flamingo , Harrah 's Imperial ... price / location equivalent SOOO tacky ! mean , basically ugly lame . 's much go inside seem old weird . similar Excalibur , Circus Circus , etc . tacky cheap . 's difference & quot ; inexpensive & quot ; & quot ; cheap & quot ; . Bill 's inexpensive . plus , least Bill 's be get nifty charm , get room snap , location brilliant Big Elvis headline week . con : 1 . could not get temperature warm , keep fiddle thermostat . 2 . real quilt bed ... bring will fine . ( although , probably ask thick blanket ) 3 . water shower tend go drain well water pressure cool window shower totally make ! victorian restaurant GREAT breakfast cheap . yum . not eat dinner highly recommend breakfast . really , people , choose Bill 's can not afford pricy hotel . will not disappoint . 
 Location Location Location ! 	 4 we stay Bill 's 21 - 27 November 2009.we arrive mid afternoon , cab drop Flamingo , 5 second walk check - in . check - in - line , wait & amp ; receptionist even know name ! get room 222 & amp ; 216 . 216 . partial strip view , free , strip view extra $ 20 night . see photo 's brilliant view , eiffel tower & amp ; bellagio fountain , sure ' proper ' strip view need ! room large , comfy bed , clean , iron & amp ; iron board - everything need . downside roadwork right outside room noisy . however , earplug sort ! exhaustion sort rest trip ! not much gambling Bills 's worth join player club still get free t - shirt & amp ; $ 16 hotel bill . casino bit smokey bad other . think come England smoke indoor ban 's noticiable be long use ! coffee every morning Seattles Best Coffee hotel - good stuff . also breakfast victorian Room one morning - really , really good egg benedict . loved location - price ( pay $ 280 + tax 6 night ) beat hotel . 
 Perfect location great time . 	 1st visit Vegas stay along other week + October look several Hotels . make fantastic choice location service even well expect . book room 420 great view Eiffel Tower good view Bellagio fountain . size room enough we ( 2 adult 1 child ) bathroom layout work perfectly we separate dressing room sink . also up - grade last couple night 1 bedroom suite , highly recommend . stay Penthouse lake view suite Bellagio ( book UK prior departure celebration ) still say intimate feel Bills would would return . ' award win ' victorian restaurant exactly other describe ( constant reference ! ) fair quality food overprice . the casino staff , whole , extremely pleasant ( , make loss ! ) reception / concierge service first class . as noise , room overlook strip expect ... not much problem long expect certainly not warrant anybody complain . like major city , stay room overlook tourist site will not perfectly quiet . for price location alone would recommend Bills , throw rest would say real bargain . 
 Jun 13 2008 	 good value money Strip 	 ' awful lot add previous review Bill ' – really " say tin " … ! ! ' glitzy , fact ' easy ignore walk straight pass . it ' hundred room , swanky suite every mod - con imagine . there ' fancy shopping mall , reception / foyer area design late award - win interior designer . nor Michelin - star chef design menus restaurant . but ' charge 35 - 60 % rate hotel locate within 5min walk radius offer ! ! ! really choice want spend money on . the room Bill ' small - ish , clean comfortable . slightly disappoint double bed seem 2 single push together underneath double - sized bedding slight ridge middle , still comfy . the room certain " old time " charm , new world addition air - con ( need ! ! up - to - date system , though , unit bit noisy ) 42 " plasma tv fit unobtrusively onto wall foot bed . everything work , everything promise would room ( shower / hair dryer / toiletry etc . etc . ) there . check - in dead quick easy ( tiny desk back casino ) get corner room overlook Strip ' ask . safe room , security staff near lift check room key could go upstairs ' concern – always keep thing like money passport we anyway . we 4th floor could hear noise night , exception bit traffic go up / down Strip . bad get good night ' kip city never sleep ! victorian Rooms restaurant bad value Vegas price , ' good food planet . lunch / dinner well breakfast , perfectly edible nothing special . Steakhouse suppose good ' get chance try 4 night there . last word Bill ' - go lounge see Big Elvis ! ! ' legend Strip , good Elvis impersonator ' ever hear ( sister ' Elvis nut , ' hear ! ! ) – play late afternoon , great time sit half hour ( get seat ! ) cheap beer ( get new - style aluminium bottle Bud $ 2.25 ) relax . now general info / tip Vegas : go end May HOT ! ! dryness air come bit shock pale - face Englishwoman like – take plenty sunscreen moisturiser , ' believe dry itchy skin go . we Grand Canyon helicopter trip , think ' something everyone ! ! stay Bill ' instead one " big boy " save enough money pay anyway ! ! combine helicopter trip 4x4 Hummer drive back Hoover Dam off - road desert track part way back Vegas – helicopter trip brilliant , Hummer trip ok probably worth money . food drink price Strip ' cheap american standard , ' extortionate either . surprisingly good value , impressive , breakfast Bellagio – go buffet restaurant , $ 16 , get large buffet ' ever see ! ! certainly ' need lunch ' stock traditional egg / bacon / pancake , fresh fruit , various smoke fish , cereal , bread / pastry , mexican breakfast burritos , japanese teriyaki bar etc . etc . ! ! , Bellagio , quality top notch . Don ' miss Bellagio fountain either – one free attraction Strip truly breathtaking ! ! ! word warn , ' put watch show ( normally every half hour midday onwards think ) leave nearer end stay , especially day . Vegas get quite bit desert wind come – nothing major , anything 10 mph stop fountain run . the monorail system cheap easy use – buy special 2 - day pass $ 13 . Bally ' good stop use Bill ' – 2min walk bring side entrance Bally ' use pedestrian crossing get road side entrance Bill ' . use Flamingo stop seem close , walk entire casino complex get front ! ! ! light canopy show downtown Vegas Freemont St Experience also well worth visit one evening – ' go bus , though , unless time spare ! ! ! bus ticket cheap ( $ 2 ) stop every stop Strip journey take 50mins . take taxi back ( cost $ 15 ) 15mins … 
 Jun 10 2008 	 Loved stay Bill 's Gamblin ' Hall 	 stay 5 night Bill 's . 3rd floor actually one top floor . 1st 2 floor street - level floor parking . hear noise street , closing drapery seem help lot . bed comfortable room clean roomy . location excellent , view eiffel tower fountain Bellagio . not want walk thru slot machine table way room , one door ( one furthest away strip ) put right elevator . good thing know , since place get really busy night . 
 Jun 10 2008 	 great location great small Hotel Great room love hassle 	 could ask anything , request high floor , corner room strip , overlook Bellagio Fountains , get , hassle , ask coffee pot , hassle , nice small casino , friendly , cheap beer , love room , service , location , great stuff , great choice ... love 
 Jun 8 2008 	 Great Location friendly atmosphere fantastic value money 	 every review state great location , be right . central strip , one day wander North hotel south next day . there s lively nightlife past Flamingo that s like . the room large enough comfortable bed great tv . little date do not go Vegas spend whole time you re room . the staff friendly informative ( especially bellman mike ) . 's entertainment bar evening sound ok saw . ok , Bellagio Wynn also stay New York New York trip , see almost hotel , would definitley stay Bills next stay . 
 Jun 7 2008 	 Loved ! 	 Loved ! can not beat price location ! 
 Jun 6 2008 		 Vegas tourist year finally decide check Bill 's Gamblin Hall 24 - hr stop - over . great value location . room clean comfortable , staff friendly property can not beat be look place grab nap hit action strip . the ' Big Elvis ' show fun surprise . I absolutely return recommend budget - conscious Vegas traveler . 
 Jun 3 2008 	 bill well 	 return 9 night stay Bills . hotel good , room spotless , bed comfiest ever , casino great , also location . love every moment stay could get room minute like big casino also security night make sure room key could go . staff helpful polite . definately go back Bills 
 Jun 2 2008 	 Decide tradeoff 	 book Bill 's Gamblin ' Hall & amp ; Saloon scout property future stay Vegas , know good well old property great location affordable room rate . will need decide want accomodatation amenity - place stay be look chic amenity beyond standard , clean room great location ! Bill 's reminiscent old Vegas - lot exterior flash light bulb , canopy sidewalk announcement declare Bill 's virtue , interior , lot red vinyl chair remind live room furniture early 1970 . 's smokey casino lounge , beware cigarette cigar smoke like , sensitive nature , place stay . smell smoke throughout property , include hallway room . property standard restaurant , basic , non - fancy eating fare . room spacious , view stip ( room face directly Bally 's property partial view Bellagio fountain ) clean . room stock basic toiletry , nice 42 & quot ; LG flat screen television . room rate affordable , feel secure safe entire time ( room key check night allow elevator ) . location great - next door Bally 's , across street Bellagio Caesar 's , could easily access proprtie without walk far . be guy gal penchant old time Vegas , much Bellagio venetian theme ( price ! ) , Bill 's great place enjoy basic , perhaps put 1950s attire take fun . 
 Jun 2 2008 	 good deal location Strip ! ! 	 well location Vegas Bill 's . throw room 1/4th price Bellagio beat ? ! ! arrive noon . person @ registration , everything order , bing / bang -- 's key . low rate website ( i4Vegas ) , make special request . room Flamingo side , overlook lush landscaping Bally 's magical Dancing Waters . watch dumb show 50 time 5 day . would head bathroom , peek -- -- could , watch ! ! could even watch shower ! room fine , bed great , tv huge . bathroom tad cramp come stay @ Orleans El Cortez , miss overstuffed sofas bit , ..... 10 sec elevator ( ice machine ) , 30 sec & quot ; & quot ; Ballys / Paris . amazing ! $ .99 margaritta icy pretty strong ( would put two beer cup ! ! ) , Big Elvis good voice shuttle everywhere right outside door ( Gold Coast ( read , Palms ) , Orleans , Sam 's even suncoast ( read , Rampart ! ! ) . even easy walk wonderfully sleazy Ellis Island steak dinner special ! ! stay ? $ 5 table , fun people & amp ; staff , good room , great location . ' m hook . Harrahs , please not screw . 
 May 28 2008 	 exceptional location Strip 	 Bill 's centralle locate Strip . hotel , walk casino attraction Strip . room big , nicely decorate clean . get nice view Strip well . not hear noise street room Flamingo Blvd . try make sure specify want non smoking room . specify reservation , end smoking room unpleasant smoke smell . general , hotel good value Vegas . 
 may 27 2008 	 love acce strip room 	 arrive Friday night Memorial Day weekend . ask room king size bed . woman say room available tub jet . not like , could switch room shower next day . our room one end hotel 4th floor . walk double door get . walk , kinda intrigue big room . guess consider suite , sit area . bathroom tub huge make marble . the room feel like one stay long time . say clock not change reflect daylight saving time . furniture old character . Elvis 's home Graceland , idea character room . we try tub , jet not work water would not drain . mattress old worried night . ( attach pic room ) decide move another room extremely satisfied . room do great taste . huge t.v . awesome window shower really great peak let walker strip know naked there . got see Bellagio Fountains shower . I judge hotel first night 's stay 99.9 % room like , actually love room price pay Memorial day weekend . the CASINO : play slot video poker throughout casino thoroughly convince good pay slot video poker machine back near Western Union window . hit several big win hand VP back casino Wheel Fortune video slot also pay nicely weekend . new machine front casino tight . for Vegas , know walk strip take 's toll , walk back room challenge tire . extremely beneficial able get room bathroom break , drink water , grab thing room 1 - 2 minute . & quot ; run room & quot ; countless time trip . this amazing deal good corner strip . back sure 
 May 27 2008 	 cheesy name great hotel 	 lot research online , group 8 we book room happy . stay May 11th-15th , pay $ 59 first 3 night $ 69 last night . check - in fast get special request make ( non - smoking , king - size bed , non - strip side hotel ) . small hotel able jump elevator room couple minute compare 10 - 15 minute walk large hotel complex . bed comfortable , shower temp pressure good , good size room nice tv . room also clean . unfortunately , husband sick spend time room plan . all employee deal whether restaurant , front desk , casino nice helpful need . eat Victorian Room Bills Steakhouse . good steakhouse overprice . you beat hotel location , right center strip . monorail stop next door Flaminogs , able use Flamingo 's pool . excellent place stay money ! definitely return next time ! 
 May 26 2008 	 good strip hotel 	 good hotel strip . hotel old Las Vegas . real wood plastic . stain glass window . nothing fake . you share pool Flamingo four minute walk room . great pool . room clean maid great . one complaint . stay another strip hotel Bill 's . hotel close everything strip . Location , Location , Location . check quick simple room ready early . anyone say something bad hotel would not know . also near strip noise night . keep blind bathroom window open love sound . Vegas . enjoy . know , will home . 
 May 19 2008 	 fabulous location 	 LV regular almost always stay suite Planet Hollywood husband Starwood member PH Starwood property . also stay MGM Grand , Venetian , Bellagio , Treasure Island , New York New York Mirage . last time stay Bill 's group part stay . surprise ! ! ! good value location strip . hotel use Flamingo 's pool / spa walk Flamingo 's pool short walk pool stay Bellagio . victorian Room restaurant good . bed comfortable , room good size . bathroom luxury type use , adequate . good , step middle strip . big hotel , walk 15 minute resort campus get street level . return . 
 May 18 2008 	 mega - hotel casino great price location 	 previous Vegas trip , Bill 's always place go gamble large hotel fun atmosphere cheap drink . since 5th time Vegas , decide stay day hotel , good experience . arrive little check - in time able get non - smoking room without problem . room good size clean . bathroom small , also clean . shower head bit low ( 5 ' 1 & quot ; ) drain slowly , pay low rate two night , small issue not bother we . bed comfortable . issue light come bathroom night due window , close bathroom door . ( yes , actually sleep bit Vegas ! ) ' ve always enjoy casino previous trip , right next monorail several big hotel care experience something else . Flamingo hotel give access pool there . overall , enjoy stay Bill 's . miss excitement grandeur big hotel , look short , cheap getaway , Bill 's great choice . 
 May 18 2008 	 Great Value 	 group college friend spend extended weekend Las Vegas . stay Bill 's love . reviewer note , 's opulent luxury Caesar 's Palace , Bellagio , Venetian , Wynn , 's hotel staff friendly people truly want pleasant experience . we assign two - room suite north side building . enter room large sit area wet bar , dining area , 1/2 bathroom . adjoining space large bedroom full bathroom ( window shower overlook pedestrian bridge Caesar 's ) king bed . room old CRT television . as many note , location great . 's convenient center - strip hotel provide easy access Flamingo Road Rio Palms . ' pool hotel , room card get access Flamingo ' decent pool . Flamingo short walk north entrance Bill ' s . the casino nothing fancy -- standard table game ( include poker ) . seem hotel recently upgrade number slot machine ( Ebay , Wizard Oz , etc . ) lot people seem excited that . drink service casino swift waitress open special drink request . bar back casino serve $ 1.50 Coors 24 hour per day . rail drink beer compe bar be play bar poker machine least $ 20 . be play single credit , be suppose get one drink , rule enforce crowd Friday night . Big Elvis standard lounge act , be bad ( assume ' ve avail cheap Coors ) .Go right expectation will great time . 
 May 16 2008 	 Perfect location small casino large room price . 	 want stay Strip prior work conference low rate . wound pay $ 120 Sat night , far bargain location hotel size room . I book 3 week early , rate seem go $ 20 per week , maxe $ 199 Sat nite . Bill 's side street MGM Grand , Harrah 's , Imperial Palace , Casino Royale , Bally 's , Venetian , Palazzo . it be locate right Flamingo & amp ; Las Vegas Blvd , two Monorail stop -- close stop actually Harrah's / Imperial Palace station 's easy walk hotel . the room deep , wide . king bed easily fit room , 42 & quot ; plasma screen wall allow room feel big since not massive armoire walk . room deep funky / waste space towards window , be nice place set luggage , etc . yes , bathroom small , odd angle room -- room clean , bed comfortable , hot water plentiful . if need place flop 's easy get place , Bill 's place . casino fairly small cramp , tend attract lot grizzle veteran gambler enjoy cigarette much slot machine . spend total 20 minute play , opt much nice , comfortable setting mega - property short 5 - min walk away . from Bill 's hop Deuce Bus ( Route 301 ) along Las Vegas strip . $ 5 , get 24 - hr pass ride much want . deuce run Airport Rental Car center way Fremont Street -- certainly good & amp ; cheap way get Strip Fremont , though bit slow since make NUMEROUS stop along way . if be lucky , will get witness drunk idiot escort bus LVPD , , pack tourist friendly people . drunk remove actually get seat ... , Bill 's great place sleep , close everything , worth price . eat property , can not comment restaurant amenity . 
