welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Jul 15 2008 	 Westin Great ! 	 take redeye flight Denver NYC arrive hotel 7:30am , pray would give we room . unfortunately , right away . put & quot ; pre - checking list & quot ; bell hop hold luggage . decide walk around Times Square eat breakfast kill time . font desk man note give we call room become available . fabulous ! book 4 night Westins website use code receive Travelzoo . two night upgrade room ( since price high ) next two night regular room ( low price ) , front desk man say could stay room whole time . well 10 am come around still ' hear anything hotel . go lobby sit rest . admit Westin well smell lobby world ! joke . go front desk see update room we ! 3606 36th floor ! view westside building . room clean modern , little plain . bed comfy , tv great shower head , die ! complaint enough room vanity . location could well . around corner Duane Reeds ( like Walgreens ) movie theatre building Chevy 's Mexican Grill . blue subway entrance right across 8th . Time Square 2 minute walk ( would suggest take 42nd sight see- 43rd walk strip club shady hotel ) sadly , 5th night Westin move Marriott Marquis couple block . Wednesday night rate Westin way budget . I highly recommend Westin Times Square wish back New York ! 
 Jul 14 2008 	 great room great location lot out 	 price excellent value money , location improve lobby feel like hall train station , lot go . lack warmth . nevertheless recommend 
 Jul 14 2008 	 disappointed 20th wedding Aniversary ! 	 dissappointe ! make arrangement three month ago celebrate city go Honeymooners 20 year ago - I request upgrade room possible - with three month think could well room one face side street . 4 night July 4th weekend would lovely least room look East river watch firework ! starwood preferred member well could might prefer non - preferred might treat respect courtesy . bath towel fray see well day Hevenly Bed must go direction ( Hell ) never return mattress see well day . Westin Vancouver , Canada good mattress lead us book Westin NYC . front desk lady friendly bell captain staff nice helpful . hotel kind money spend treat treasured guest see future . 
 Jul 13 2008 	 great hotel first trip NYC 	 family first trip NYC . book hotel base location review . junior suite 28th floor . room large enough family 4 . room clean , quiet king bed good get . location close broadway theater , time sq . , subway . concierge book tour , show etc . great recomendation . complementary breakfast nice area friendly staff . overall stay much well reviewer report . definately stay hotel next trip back . 
 Jul 12 2008 	 Use safe . 	 hotel everything expect , want advise everyone use safe provide room . leave necklace earring desk leave day . cleaning service come clean room , go wear item next day miss . fill report hotel , question cleaning staff . nothing see anyone . not like accuse anyone steal , thoroughly check luggage . please not experience experience , use safe treasured high dollar item . 
 Jul 9 2008 	 July 4 2008 	 Boyfriend stay Westin Times Sqaure 5 night birthday 4th July . honestly know anyone say anything bad hotel . check super fast even receive upgrade corner room eventhough hotel 100 % full . room view incredible . room always clean housekeep great job . heavenly bed really heavenly ! ! ! never sleep well bed one , long day walk New York City nice come back comfort . staff polite always willing help . even send bottle wine birthday ... understand anyone say anything negative hotel ... great experience .. would stay ... 
 Jul 9 2008 	 great hotel - Mediocre staff 	 book direct hotel get executive room spacious , great bathroom though view poor . breakfast executive lounge good , friendly staff ( sometimes ) enough day sightseeing . Shula 's restaurant fantastic meal well worth cost , staff attentive too . be careful belonging - leave bag hotel bar early hour morning ( resident leave ) , tuck away corner view . bag not hand , even though bar close shortly leave noticed miss re - open . bar clean bag not hand . report reception particularly interested not even tell contact security . husband go back later less happy lose cash , credit card camera picture sightsee New York Nashville four day . reception helpful time contact security Bar Manager . tell Manager would contact we arrive speak clean , never keep go back ask security , go back detail every time try visit city three day waste time . lose debit credit card almost ruin trip unable everything plan cash husband carry , fortunately would pre - pay hotel room passport not would stuck ! Great centrally locate hotel sort staff often find large city . 
 Jul 6 2008 	 Excellent Stay 	 stay Westin Times Square recent Friday Saturday night ( 06/20 - 22 ) good priceline bid $ 170 . hotel nice excellent location . the day check - in , call Westin see could check - in early noon . surprise , person phone say could not answer , would go hotel see room available arrive . think odd , go hotel anyways . give king room ( # 1403 ) 14th floor upon check without wait . room clean modern looking . highlight room : large , LCD tv , dual shower head , comfortable bed , decent sized room . unlike hotel NYC might view brick wall , decent view look west Hudson River large widow . problem encounter stay slow drain shower . slow enough little annoying bad enough request service - simply inform problem upon check - out . besides quality hotel , good perk location . hotel basically top A / c / e 42 Street - Port Authority subway station , across street bus terminal , block away Time Square 1/2/3/7 line . overall , excellent stay would hesitate go , especially price . 
 Jul 4 2008 	 ok stay Times Square 	 Westin NY Times Square pretty nice , nothing write home . get room special rate $ 200 per night , great area . rate , hotel well worth , would never pay normal $ 300- $ 400 . trip also stay Westin Grand DC Westin Philadelphia . hotel Times Square definitely inferior two . staff friendly . tub bathroom stop cordless phone next bed work . housekeeping not clean room first day , either . hotel 's location great show Times Square attraction , Heavenly bed always extremely comfortable . 
 Jun 30 2008 	 Great Location 	 Checked Westin Friday afternoon without much hassle delay , ask ajoine room , get one beside eachother , connect door . room nice , clean , modern absoluely fabulous view river . unexpected bonus . kind small , big expect read NY hotel . staff friendly helpful , expecially Nina concierge desk . hiccup see book 2 night 2 seperate rate ........ automatically check first night ......... key not work , credit card charge etc . clean horrific although staff front desk well accomodate helpful . nice hotel good service ! 
 Jun 29 2008 	 Disappointing 	 stay several Westin hotel around world especially Asia always excellent experience hotel 's service , room , facility . natually expect Westin Time Square meet 5 - star standard . however , disappointed . lobby look run , decoration room plain , bathroom basic ( kind like Super 8 hotel ) housekeeping service slow . call twice get extra shampoo . nutshell , recommend hotel one . well hotel area . pay 5 - star rate get level value . 
 Jun 26 2008 	 Excellent ! 	 stay Westin 21 - 24 June . book king deluxe city view . first trip NYC , also celebrate 10th anniversary . mention comment book room arrive have upgrade king deluxe corner view 43rd floor . nice . hotel block Times Square . could see Times Square , not great view . view rest city water nice . location close everything want access . complaint service . room always make have return midday . one day forgot replace coffee another day not replace water . heavenly bed truly heavenly , detriment plan , difficulty get wife nap get Broadway play . may end purchase one point . heavenly shower nice . altogether , nice experience . find staff courteous helpful time deal would definitely recommend Westin . 
 Jun 24 2008 	 Honeymoon New York 	 Excellent hotel heart New YorkVery nice modern size . try book corner room high possible floor . the view amazing . 
 Jun 23 2008 	 Nice Hotel 	 stay Westin recent NY trip love location ! room nice clean . bed great . bathroom nice little counter space . rooom service great fast . would stay . 
 Jun 22 2008 	 hotel ok . 	 hotel good hotel stay before . when order something concierge take like 30 minute bring something . for example ask extra bed early come hotel . get room not call concierge bring up . well course say & quot ; ok , bring right & quot ; wait approximately 30 minute bring extra bed . the extra bed thing come late . suitcase not come 20 minuted . every hotel ever go , usuallybrought luggage 5 10 minute . another trouble hotel breakfast room service . food pretty good , finshed left room . absolutely thought would clean come back 2 o'clock , still there . we call concierge take away room service morning . course concierge say , & quot ; ok , right & quot ; leave room go watch amusical ad eat dinner come back 9 ` clock . guess ? ROOM SERVICE STILL there.one last incident ade furious ask sewing kit call concierge say exact thing . wait 30 minute please try guess bring ? VANITY KIT . pay dollar tip somethign not ask . ABSOLUTELY HORRIBLEFor hotel cost 400 dollar night think absolute waste money . room small , lock bathroom , guest service HORRIBLE . say thing right away not . I know Times Square really busy place many people stay WEstin Times Square Hotel would glad actually SAY.I wuold not come back hotel . 
 Jun 22 2008 	 cheap Fantastic Corner Room Booked Hotel Website 	 book via hotel website average US $ 260 night 4 night ( inclusive ) 3 night price 2 special Thur Sat check - ins US $ 199 night special Sundays . the spacious corner room 4 big window view Hudson River one window . service generally excellent stuff little bit check - firstly , go way 30 minute room & quot ; ready & quot ; check - in time 3:00pm - bollock sure room ready we . ; secondly , lose track luggage keep wait around room 50 minute . location great Time Square area subway station Times Square quite large required lot walk 46th 42nd Street . one classy standard hotel room ever stay ever lucky price , 
 Jun 21 2008 	 Loved Westin NY ! 	 Loved hotel . central location Times Square NY ! great view , great hotel , great service , beautiful room . great ramp hotel shopping / dining area side street . would definetely stay ! stay March 9th - March 11th , 2008 . thing would recommend stay Times Square Path area stray street run along bad element around . 
 Jun 19 2008 	 Best Hotel ever stayed ! ! ! ! ! ! ! 	 stay Westin June 17th good hotel ever stay . deff biggest room ever NYC . share room friend book low $ 147.00 . look real room price turn $ 1500.00 night room . double shower head AMAZING want take home . bed comfy comfy expect . quilt ( comforter ) heavy give leg cramp try sleep . big flat screen tv plus Ipod dock radio . overall would stay could get great deal like friend quite frankly could never afford stay way . 
